filename,xmin,xmax,ymin,ymax,class,height,width
0000301.jpg,316,416,310,480,3,170,100
0000301.jpg,468,581,277,477,2,200,113
0000300.jpg,258,365,1,269,1,268,107
0000300.jpg,384,468,72,261,3,189,84
0000300.jpg,503,596,34,255,2,221,93
0000299.jpg,197,304,5,313,1,308,107
0000299.jpg,331,414,95,300,3,205,83
0000299.jpg,458,547,65,291,2,226,89
0000298.jpg,194,308,3,280,1,277,114
0000298.jpg,336,419,61,270,3,209,83
0000298.jpg,467,552,30,261,2,231,85
0000297.jpg,299,368,305,479,1,174,69
0000297.jpg,385,440,382,480,3,98,55
0000297.jpg,469,529,358,478,2,120,60
0000296.jpg,291,362,302,479,1,177,71
0000296.jpg,380,435,380,479,3,99,55
0000296.jpg,463,520,357,478,2,121,57
0000295.jpg,276,339,48,266,1,218,63
0000295.jpg,358,411,127,258,3,131,53
0000295.jpg,439,497,103,254,2,151,58
0000294.jpg,152,214,172,374,1,202,62
0000294.jpg,228,277,242,367,3,125,49
0000294.jpg,301,360,222,359,2,137,59
0000293.jpg,475,534,345,478,1,133,59
0000293.jpg,534,583,401,478,3,77,49
0000293.jpg,586,637,378,479,2,101,51
0000292.jpg,505,560,120,299,1,179,55
0000292.jpg,559,607,172,284,3,112,48
0000292.jpg,616,639,146,270,2,124,23
0000291.jpg,411,471,76,262,1,186,60
0000291.jpg,470,515,132,243,3,111,45
0000291.jpg,521,577,105,228,2,123,56
0000290.jpg,332,390,104,298,1,194,58
0000290.jpg,398,450,164,281,3,117,52
0000290.jpg,461,514,139,270,2,131,53
0000289.jpg,365,451,181,431,1,250,86
0000289.jpg,443,510,259,410,3,151,67
0000289.jpg,505,576,231,389,2,158,71
0000288.jpg,138,247,39,409,1,370,109
0000288.jpg,243,335,164,375,3,211,92
0000288.jpg,333,428,126,344,2,218,95
0000287.jpg,434,537,59,391,1,332,103
0000287.jpg,547,623,161,360,3,199,76
0000286.jpg,312,409,55,375,1,320,97
0000286.jpg,420,495,159,349,3,190,75
0000286.jpg,509,592,122,328,2,206,83
0000285.jpg,152,235,114,400,1,286,83
0000285.jpg,246,313,207,375,3,168,67
0000285.jpg,334,400,175,358,2,183,66
0000284.jpg,205,279,205,430,1,225,74
0000284.jpg,284,341,279,417,3,138,57
0000284.jpg,352,419,255,405,2,150,67
0000283.jpg,183,320,29,452,1,423,137
0000283.jpg,337,437,168,415,3,247,100
0000283.jpg,472,572,123,386,2,263,100
0000282.jpg,170,308,15,438,1,423,138
0000282.jpg,331,425,155,405,3,250,94
0000282.jpg,463,564,111,374,2,263,101
0000281.jpg,389,500,72,444,1,372,111
0000281.jpg,520,614,194,422,3,228,94
0000280.jpg,151,269,37,401,1,364,118
0000280.jpg,287,372,152,371,3,219,85
0000280.jpg,405,490,114,346,2,232,85
0000279.jpg,204,294,70,384,1,314,90
0000279.jpg,314,391,178,366,3,188,77
0000279.jpg,417,503,150,352,2,202,86
0000278.jpg,168,228,138,341,1,203,60
0000278.jpg,242,291,210,332,3,122,49
0000278.jpg,313,364,189,323,2,134,51
0000277.jpg,406,447,33,174,1,141,41
0000277.jpg,458,494,85,167,3,82,36
0000277.jpg,511,553,70,169,2,99,42
0000276.jpg,200,242,53,191,1,138,42
0000276.jpg,252,288,101,187,3,86,36
0000276.jpg,302,341,94,190,2,96,39
0000275.jpg,109,150,88,224,1,136,41
0000275.jpg,160,196,142,224,3,82,36
0000275.jpg,213,251,133,224,2,91,38
0000274.jpg,109,150,232,369,1,137,41
0000274.jpg,160,196,288,372,3,84,36
0000274.jpg,212,253,280,374,2,94,41
0000273.jpg,335,370,226,352,1,126,35
0000273.jpg,379,413,276,355,3,79,34
0000273.jpg,425,468,267,358,2,91,43
0000272.jpg,335,370,241,369,1,128,35
0000272.jpg,381,413,292,373,3,81,32
0000272.jpg,426,466,283,375,2,92,40
0000271.jpg,342,382,59,187,1,128,40
0000271.jpg,389,423,105,190,3,85,34
0000271.jpg,437,474,97,186,2,89,37
0000270.jpg,262,301,101,239,1,138,39
0000270.jpg,310,345,156,239,3,83,35
0000270.jpg,361,403,146,243,2,97,42
0000269.jpg,272,313,102,239,1,137,41
0000269.jpg,323,360,155,241,3,86,37
0000269.jpg,376,413,144,245,2,101,37
0000268.jpg,293,342,69,228,1,159,49
0000268.jpg,352,393,129,230,3,101,41
0000268.jpg,409,454,119,232,2,113,45
0000267.jpg,177,237,71,262,1,191,60
0000267.jpg,249,299,145,264,3,119,50
0000267.jpg,319,372,134,271,2,137,53
0000266.jpg,159,227,90,315,1,225,68
0000266.jpg,243,301,178,324,3,146,58
0000266.jpg,327,392,169,337,2,168,65
0000265.jpg,129,244,47,440,1,393,115
0000265.jpg,278,385,200,451,3,251,107
0000265.jpg,428,556,181,467,2,286,128
0000264.jpg,169,275,31,397,1,366,106
0000264.jpg,309,403,174,405,3,231,94
0000264.jpg,450,570,153,415,2,262,120
0000263.jpg,143,242,117,431,1,314,99
0000263.jpg,270,348,233,429,3,196,78
0000263.jpg,395,479,204,432,2,228,84
0000262.jpg,157,230,24,276,1,252,73
0000262.jpg,251,316,122,277,3,155,65
0000262.jpg,350,424,104,283,2,179,74
0000261.jpg,199,266,82,293,1,211,67
0000261.jpg,279,338,163,292,3,129,59
0000261.jpg,361,424,149,296,2,147,63
0000260.jpg,245,294,149,315,1,166,49
0000260.jpg,308,351,212,312,3,100,43
0000260.jpg,371,421,200,315,2,115,50
0000259.jpg,316,360,104,242,1,138,44
0000259.jpg,372,410,159,247,3,88,38
0000259.jpg,424,469,152,249,2,97,45
0000258.jpg,238,276,113,232,1,119,38
0000258.jpg,284,316,159,229,3,70,32
0000258.jpg,331,365,151,230,2,79,34
0000257.jpg,220,258,132,258,1,126,38
0000257.jpg,268,301,177,259,3,82,33
0000257.jpg,315,348,169,253,2,84,33
0000256.jpg,238,277,139,272,1,133,39
0000256.jpg,288,323,191,273,3,82,35
0000256.jpg,339,376,182,274,2,92,37
0000255.jpg,239,279,184,319,1,135,40
0000255.jpg,292,326,231,319,3,88,34
0000255.jpg,346,382,220,314,2,94,36
0000254.jpg,220,277,134,314,1,180,57
0000254.jpg,291,337,202,317,3,115,46
0000254.jpg,361,415,188,316,2,128,54
0000253.jpg,180,238,185,370,1,185,58
0000253.jpg,244,297,252,365,3,113,53
0000253.jpg,312,368,236,364,2,128,56
0000252.jpg,245,301,262,459,1,197,56
0000252.jpg,316,369,331,455,3,124,53
0000252.jpg,394,447,314,454,2,140,53
0000251.jpg,324,405,129,400,1,271,81
0000251.jpg,423,496,236,403,3,167,73
0000251.jpg,526,607,222,408,2,186,81
0000250.jpg,394,452,118,305,1,187,58
0000250.jpg,468,533,60,206,2,146,65
0000250.jpg,480,533,204,319,3,115,53
0000249.jpg,309,382,87,324,1,237,73
0000249.jpg,411,484,16,205,2,189,73
0000249.jpg,416,480,202,350,3,148,64
0000248.jpg,186,268,165,440,1,275,82
0000248.jpg,322,401,82,289,2,207,79
0000248.jpg,325,391,278,442,3,164,66
0000247.jpg,150,234,148,432,1,284,84
0000247.jpg,294,377,63,274,2,211,83
0000247.jpg,291,365,269,438,3,169,74
0000246.jpg,189,283,116,431,1,315,94
0000246.jpg,356,460,25,264,2,239,104
0000246.jpg,356,441,258,454,3,196,85
0000245.jpg,125,213,116,403,1,287,88
0000245.jpg,279,366,29,247,2,218,87
0000245.jpg,280,355,239,414,3,175,75
0000244.jpg,387,444,101,279,1,178,57
0000244.jpg,481,538,50,181,2,131,57
0000244.jpg,481,533,178,288,3,110,52
0000243.jpg,262,323,97,299,1,202,61
0000243.jpg,371,432,35,182,2,147,61
0000243.jpg,372,427,184,301,3,117,55
0000242.jpg,223,313,127,401,1,274,90
0000242.jpg,375,464,41,247,2,206,89
0000242.jpg,377,452,242,414,3,172,75
0000241.jpg,89,226,71,414,1,343,137
0000241.jpg,271,386,5,219,2,214,115
0000241.jpg,294,390,209,407,3,198,96
0000240.jpg,2,109,136,457,1,321,107
0000240.jpg,366,465,7,252,2,245,99
0000240.jpg,376,459,243,428,3,185,83
0000239.jpg,2,61,196,479,1,283,59
0000239.jpg,328,425,74,322,2,248,97
0000239.jpg,339,424,312,478,3,166,85
0000238.jpg,115,284,10,417,2,407,169
0000238.jpg,385,545,60,429,3,369,160
0000238.jpg,2,33,1,384,1,383,31
0000237.jpg,35,210,31,438,2,407,175
0000237.jpg,306,459,85,449,3,364,153
0000236.jpg,113,269,28,383,2,355,156
0000236.jpg,355,492,64,395,3,331,137
0000236.jpg,2,36,1,373,1,372,34
0000235.jpg,170,287,57,338,1,281,117
0000235.jpg,277,389,139,366,2,227,112
0000235.jpg,374,489,165,392,3,227,115
0000234.jpg,326,406,112,323,1,211,80
0000234.jpg,406,483,177,340,2,163,77
0000234.jpg,480,560,204,367,3,163,80
0000233.jpg,272,345,52,259,1,207,73
0000233.jpg,345,417,122,283,2,161,72
0000233.jpg,414,486,152,307,3,155,72
0000232.jpg,206,293,132,373,1,241,87
0000232.jpg,312,389,212,401,2,189,77
0000232.jpg,412,492,249,429,3,180,80
0000231.jpg,183,267,96,340,1,244,84
0000231.jpg,285,363,182,375,2,193,78
0000231.jpg,389,462,226,409,3,183,73
0000230.jpg,119,253,64,426,1,362,134
0000230.jpg,309,416,162,432,2,270,107
0000230.jpg,485,585,191,435,3,244,100
0000229.jpg,73,228,63,455,1,392,155
0000229.jpg,281,408,168,451,2,283,127
0000229.jpg,474,579,190,448,3,258,105
0000228.jpg,170,220,282,458,1,176,50
0000228.jpg,255,304,331,459,2,128,49
0000228.jpg,334,380,346,461,3,115,46
0000227.jpg,176,236,103,276,1,173,60
0000227.jpg,260,318,148,270,2,122,58
0000227.jpg,340,394,152,266,3,114,54
0000226.jpg,125,195,42,216,1,174,70
0000226.jpg,217,275,84,204,2,120,58
0000226.jpg,297,351,89,201,3,112,54
0000225.jpg,352,413,160,333,1,173,61
0000225.jpg,439,497,203,327,2,124,58
0000225.jpg,521,573,215,326,3,111,52
0000224.jpg,335,394,69,260,1,191,59
0000224.jpg,427,480,125,259,2,134,53
0000224.jpg,515,568,145,263,3,118,53
0000223.jpg,189,262,160,369,1,209,73
0000223.jpg,295,362,214,370,2,156,67
0000223.jpg,394,457,228,368,3,140,63
0000222.jpg,219,313,124,391,1,267,94
0000222.jpg,353,433,188,381,2,193,80
0000222.jpg,479,552,205,374,3,169,73
0000221.jpg,208,297,198,474,1,276,89
0000221.jpg,345,427,271,468,2,197,82
0000221.jpg,477,547,290,470,3,180,70
0000220.jpg,162,261,219,464,1,245,99
0000220.jpg,263,349,267,440,2,173,86
0000220.jpg,399,473,263,415,3,152,74
0000219.jpg,265,358,121,409,1,288,93
0000219.jpg,372,452,188,395,2,207,80
0000219.jpg,521,601,210,379,3,169,80
0000218.jpg,273,366,97,387,1,290,93
0000218.jpg,380,463,171,379,2,208,83
0000218.jpg,535,615,196,371,3,175,80
0000217.jpg,409,542,0,377,1,377,133
0000217.jpg,562,639,65,360,2,295,77
0000216.jpg,373,421,93,206,3,113,48
0000216.jpg,439,500,24,208,1,184,61
0000216.jpg,546,598,66,198,2,132,52
0000215.jpg,271,334,226,346,3,120,63
0000215.jpg,339,415,142,343,1,201,76
0000215.jpg,456,525,183,330,2,147,69
0000214.jpg,201,258,169,292,3,123,57
0000214.jpg,273,344,90,294,1,204,71
0000214.jpg,388,451,143,290,2,147,63
0000213.jpg,103,189,170,361,3,191,86
0000213.jpg,215,311,62,368,1,306,96
0000213.jpg,390,481,158,382,2,224,91
0000212.jpg,116,199,172,361,3,189,83
0000212.jpg,226,323,67,375,1,308,97
0000212.jpg,396,491,164,385,2,221,95
0000211.jpg,104,173,167,348,3,181,69
0000211.jpg,193,284,80,369,1,289,91
0000211.jpg,345,437,183,407,2,224,92
0000210.jpg,105,179,168,344,3,176,74
0000210.jpg,189,281,77,365,1,288,92
0000210.jpg,350,432,173,388,2,215,82
0000209.jpg,227,301,156,317,3,161,74
0000209.jpg,307,393,71,333,1,262,86
0000209.jpg,454,534,155,361,2,206,80
0000208.jpg,213,284,151,314,3,163,71
0000208.jpg,292,372,69,331,1,262,80
0000208.jpg,439,518,160,360,2,200,79
0000207.jpg,99,173,197,358,3,161,74
0000207.jpg,176,262,117,376,1,259,86
0000207.jpg,322,402,206,404,2,198,80
0000206.jpg,114,169,258,380,3,122,55
0000206.jpg,175,240,194,388,1,194,65
0000206.jpg,283,339,255,399,2,144,56
0000205.jpg,363,413,116,232,3,116,50
0000205.jpg,438,499,47,234,1,187,61
0000205.jpg,536,595,100,231,2,131,59
0000204.jpg,357,409,106,218,3,112,52
0000204.jpg,433,491,37,222,1,185,58
0000204.jpg,528,587,91,220,2,129,59
0000203.jpg,325,376,311,429,3,118,51
0000203.jpg,402,462,249,434,1,185,60
0000203.jpg,499,559,302,438,2,136,60
0000202.jpg,262,322,142,288,3,146,60
0000202.jpg,355,422,60,280,1,220,67
0000202.jpg,471,537,115,275,2,160,66
0000201.jpg,280,342,127,273,3,146,62
0000201.jpg,373,438,40,269,1,229,65
0000201.jpg,490,554,101,256,2,155,64
0000200.jpg,156,256,167,372,3,205,100
0000200.jpg,283,394,34,360,1,326,111
0000200.jpg,467,562,109,342,2,233,95
0000199.jpg,175,267,244,448,3,204,92
0000199.jpg,299,405,118,431,1,313,106
0000199.jpg,481,572,189,419,2,230,91
0000198.jpg,161,278,113,354,3,241,117
0000198.jpg,283,415,2,322,1,320,132
0000198.jpg,447,556,39,297,2,258,109
0000197.jpg,165,266,321,477,3,156,101
0000197.jpg,295,419,180,478,1,298,124
0000197.jpg,432,555,271,480,2,209,123
0000196.jpg,1,32,265,480,3,215,31
0000196.jpg,57,188,103,479,1,376,131
0000196.jpg,221,334,201,463,2,262,113
0000195.jpg,0,28,250,478,3,228,28
0000195.jpg,40,182,81,464,1,383,142
0000195.jpg,212,326,175,437,2,262,114
0000194.jpg,377,480,232,476,3,244,103
0000194.jpg,512,638,76,453,1,377,126
0000193.jpg,158,281,191,447,3,256,123
0000193.jpg,292,425,22,409,1,387,133
0000193.jpg,449,565,109,377,2,268,116
0000192.jpg,204,293,222,441,3,219,89
0000192.jpg,321,430,86,416,1,330,109
0000192.jpg,434,544,166,391,2,225,110
0000191.jpg,140,240,218,451,3,233,100
0000191.jpg,258,372,75,414,1,339,114
0000191.jpg,391,494,154,387,2,233,103
0000190.jpg,299,367,233,387,3,154,68
0000190.jpg,382,462,144,373,1,229,80
0000190.jpg,462,541,200,370,2,170,79
0000189.jpg,402,452,294,405,3,111,50
0000189.jpg,462,517,232,405,1,173,55
0000189.jpg,537,588,279,405,2,126,51
0000188.jpg,421,472,296,405,3,109,51
0000188.jpg,478,534,234,406,1,172,56
0000188.jpg,553,605,278,405,2,127,52
0000187.jpg,379,438,187,321,3,134,59
0000187.jpg,451,518,111,317,1,206,67
0000187.jpg,544,601,165,316,2,151,57
0000186.jpg,268,353,203,379,3,176,85
0000186.jpg,349,457,99,377,1,278,108
0000186.jpg,485,573,172,377,2,205,88
0000185.jpg,482,565,35,222,3,187,83
0000185.jpg,573,640,3,229,1,226,67
0000184.jpg,268,358,218,394,3,176,90
0000184.jpg,336,444,118,405,1,287,108
0000184.jpg,444,534,198,413,2,215,90
0000183.jpg,229,322,239,410,3,171,93
0000183.jpg,292,407,132,418,1,286,115
0000183.jpg,403,498,209,417,2,208,95
0000182.jpg,299,355,225,358,3,133,56
0000182.jpg,356,429,160,361,1,201,73
0000182.jpg,432,488,212,365,2,153,56
0000181.jpg,286,339,265,393,3,128,53
0000181.jpg,342,410,199,402,1,203,68
0000181.jpg,414,471,255,400,2,145,57
0000180.jpg,178,222,218,322,3,104,44
0000180.jpg,234,284,159,326,1,167,50
0000180.jpg,288,334,205,325,2,120,46
0000179.jpg,82,132,75,183,3,108,50
0000179.jpg,131,191,13,185,1,172,60
0000179.jpg,192,239,60,179,2,119,47
0000178.jpg,97,149,89,195,3,106,52
0000178.jpg,148,208,27,199,1,172,60
0000178.jpg,208,256,70,191,2,121,48
0000177.jpg,336,387,205,314,3,109,51
0000177.jpg,382,447,144,313,1,169,65
0000177.jpg,445,500,181,309,2,128,55
0000176.jpg,272,335,214,342,3,128,63
0000176.jpg,327,405,139,340,1,201,78
0000176.jpg,400,468,184,335,2,151,68
0000175.jpg,224,300,163,344,3,181,76
0000175.jpg,320,410,66,351,1,285,90
0000175.jpg,409,497,150,354,2,204,88
0000174.jpg,214,287,177,356,3,179,73
0000174.jpg,306,400,82,365,1,283,94
0000174.jpg,399,488,162,367,2,205,89
0000173.jpg,151,230,206,389,3,183,79
0000173.jpg,339,419,185,390,2,205,80
0000173.jpg,484,597,120,405,1,285,113
0000172.jpg,66,156,217,401,3,184,90
0000172.jpg,255,341,183,387,2,204,86
0000172.jpg,415,511,104,392,1,288,96
0000171.jpg,84,222,95,331,3,236,138
0000171.jpg,212,337,60,299,2,239,125
0000171.jpg,329,464,77,400,1,323,135
0000170.jpg,22,155,103,344,3,241,133
0000170.jpg,153,272,60,302,2,242,119
0000170.jpg,261,411,73,392,1,319,150
0000169.jpg,250,310,93,211,3,118,60
0000169.jpg,310,371,75,193,2,118,61
0000169.jpg,367,437,82,235,1,153,70
0000168.jpg,233,292,123,239,3,116,59
0000168.jpg,294,354,102,221,2,119,60
0000168.jpg,350,422,107,260,1,153,72
0000167.jpg,347,443,114,264,3,150,96
0000167.jpg,404,507,81,233,2,152,103
0000167.jpg,474,611,82,279,1,197,137
0000166.jpg,341,438,98,248,3,150,97
0000166.jpg,396,503,63,218,2,155,107
0000166.jpg,474,607,65,262,1,197,133
0000165.jpg,148,266,153,378,3,225,118
0000165.jpg,264,371,110,336,2,226,107
0000165.jpg,369,502,117,421,1,304,133
0000164.jpg,64,183,159,381,3,222,119
0000164.jpg,179,291,117,338,2,221,112
0000164.jpg,283,411,119,420,1,301,128
0000163.jpg,85,251,85,388,3,303,166
0000163.jpg,241,393,38,336,2,298,152
0000163.jpg,393,586,34,444,1,410,193
0000162.jpg,80,234,129,378,3,249,154
0000162.jpg,213,340,94,339,2,245,127
0000162.jpg,341,493,102,431,1,329,152
0000161.jpg,116,255,160,396,3,236,139
0000161.jpg,241,362,129,362,2,233,121
0000161.jpg,365,515,129,445,1,316,150
0000160.jpg,227,323,232,376,3,144,96
0000160.jpg,307,401,210,351,2,141,94
0000160.jpg,375,474,215,395,1,180,99
0000159.jpg,291,378,107,240,3,133,87
0000159.jpg,362,451,81,217,2,136,89
0000159.jpg,432,530,78,254,1,176,98
0000158.jpg,175,303,179,310,3,131,128
0000158.jpg,257,384,170,304,2,134,127
0000158.jpg,294,453,186,360,1,174,159
0000157.jpg,169,300,137,265,3,128,131
0000157.jpg,250,380,126,257,2,131,130
0000157.jpg,282,448,145,317,1,172,166
0000156.jpg,373,450,85,174,3,89,77
0000156.jpg,433,511,77,171,2,94,78
0000156.jpg,477,565,86,201,1,115,88
0000155.jpg,242,340,101,226,3,125,98
0000155.jpg,307,404,91,221,2,130,97
0000155.jpg,357,469,102,273,1,171,112
0000154.jpg,254,352,116,247,3,131,98
0000154.jpg,324,422,105,233,2,128,98
0000154.jpg,372,489,118,290,1,172,117
0000153.jpg,229,320,105,250,3,145,91
0000153.jpg,302,393,86,235,2,149,91
0000153.jpg,369,467,95,290,1,195,98
0000152.jpg,96,180,245,412,3,167,84
0000152.jpg,175,256,219,384,2,165,81
0000152.jpg,255,348,217,441,1,224,93
0000151.jpg,111,196,219,396,3,177,85
0000151.jpg,192,276,192,367,2,175,84
0000151.jpg,277,373,190,424,1,234,96
0000150.jpg,93,212,151,334,3,183,119
0000150.jpg,228,332,104,336,1,232,104
0000150.jpg,418,520,152,344,2,192,102
0000149.jpg,139,212,141,293,3,152,73
0000149.jpg,233,320,99,287,1,188,87
0000149.jpg,370,462,132,289,2,157,92
0000148.jpg,307,391,92,204,3,112,84
0000148.jpg,359,467,56,193,1,137,108
0000148.jpg,468,567,73,184,2,111,99
0000147.jpg,297,389,160,270,3,110,92
0000147.jpg,345,464,118,249,1,131,119
0000147.jpg,454,564,119,228,2,109,110
0000146.jpg,291,350,90,217,3,127,59
0000146.jpg,363,440,66,229,1,163,77
0000146.jpg,474,553,121,253,2,132,79
0000145.jpg,176,251,169,316,3,147,75
0000145.jpg,271,368,130,314,1,184,97
0000145.jpg,409,512,166,318,2,152,103
0000144.jpg,174,242,184,316,3,132,68
0000144.jpg,263,350,147,313,1,166,87
0000144.jpg,390,484,179,318,2,139,94
0000143.jpg,322,377,198,292,3,94,55
0000143.jpg,394,455,171,289,1,118,61
0000143.jpg,500,564,183,282,2,99,64
0000142.jpg,249,333,173,333,3,160,84
0000142.jpg,355,445,109,316,1,207,90
0000142.jpg,507,613,132,305,2,173,106
0000141.jpg,354,476,259,421,3,162,122
0000141.jpg,471,592,227,429,1,202,121
0000140.jpg,269,338,317,405,3,88,69
0000140.jpg,363,450,301,408,1,107,87
0000140.jpg,516,588,324,422,2,98,72
0000139.jpg,292,361,318,402,3,84,69
0000139.jpg,388,472,303,406,1,103,84
0000139.jpg,533,609,328,421,2,93,76
0000138.jpg,300,362,92,163,3,71,62
0000138.jpg,389,467,78,164,1,86,78
0000138.jpg,523,590,95,174,2,79,67
0000137.jpg,297,358,43,115,3,72,61
0000137.jpg,384,465,36,119,1,83,81
0000137.jpg,515,590,50,131,2,81,75
0000136.jpg,258,325,135,215,3,80,67
0000136.jpg,358,444,107,204,1,97,86
0000136.jpg,513,589,102,193,2,91,76
0000135.jpg,232,299,109,193,3,84,67
0000135.jpg,333,418,80,183,1,103,85
0000135.jpg,487,563,83,178,2,95,76
0000134.jpg,260,337,125,205,3,80,77
0000134.jpg,354,461,108,211,1,103,107
0000134.jpg,503,598,128,228,2,100,95
0000133.jpg,254,337,126,212,3,86,83
0000133.jpg,351,456,116,219,1,103,105
0000133.jpg,502,594,131,231,2,100,92
0000132.jpg,162,270,207,326,3,119,108
0000132.jpg,290,425,188,334,1,146,135
0000132.jpg,492,609,216,358,2,142,117
0000131.jpg,135,244,181,302,3,121,109
0000131.jpg,262,398,162,310,1,148,136
0000131.jpg,464,582,198,337,2,139,118
0000130.jpg,297,344,104,176,3,72,47
0000130.jpg,389,444,82,171,1,89,55
0000130.jpg,534,585,94,169,2,75,51
0000129.jpg,293,337,120,189,3,69,44
0000129.jpg,381,439,98,183,1,85,58
0000129.jpg,526,574,107,179,2,72,48
0000128.jpg,275,327,147,232,3,85,52
0000128.jpg,383,448,116,223,1,107,65
0000128.jpg,550,611,124,216,2,92,61
0000127.jpg,224,277,153,240,3,87,53
0000127.jpg,331,397,121,226,1,105,66
0000127.jpg,497,557,126,217,2,91,60
0000126.jpg,222,289,175,273,3,98,67
0000126.jpg,335,410,137,254,1,117,75
0000126.jpg,495,579,134,232,2,98,84
0000125.jpg,193,263,177,280,3,103,70
0000125.jpg,307,383,143,257,1,114,76
0000125.jpg,466,551,135,234,2,99,85
0000124.jpg,204,288,117,246,3,129,84
0000124.jpg,332,416,73,230,1,157,84
0000124.jpg,500,589,92,222,2,130,89
0000123.jpg,114,248,170,355,3,185,134
0000123.jpg,266,412,82,310,1,228,146
0000123.jpg,481,619,89,265,2,176,138
0000122.jpg,513,636,54,256,3,202,123
0000121.jpg,77,244,238,401,3,163,167
0000121.jpg,212,392,147,320,1,173,180
0000121.jpg,417,581,108,237,2,129,164
0000120.jpg,464,623,224,399,3,175,159
0000120.jpg,616,638,149,231,1,82,22
0000119.jpg,231,361,267,410,3,143,130
0000119.jpg,357,499,198,359,1,161,142
0000119.jpg,507,576,71,239,2,168,69
0000118.jpg,549,638,265,427,3,162,89
0000117.jpg,464,517,86,203,3,117,53
0000117.jpg,555,613,7,199,1,192,58
0000116.jpg,479,532,85,207,3,122,53
0000116.jpg,570,630,6,196,1,190,60
0000115.jpg,438,495,142,279,3,137,57
0000115.jpg,541,609,57,267,1,210,68
0000114.jpg,450,507,170,308,3,138,57
0000114.jpg,556,618,84,297,1,213,62
0000113.jpg,69,185,44,376,1,332,116
0000113.jpg,219,320,127,336,2,209,101
0000112.jpg,62,179,29,367,1,338,117
0000112.jpg,214,316,115,333,2,218,102
0000111.jpg,321,427,192,421,3,229,106
0000111.jpg,475,608,63,406,1,343,133
0000110.jpg,332,434,222,452,3,230,102
0000110.jpg,488,614,84,430,1,346,126
0000109.jpg,3,155,11,343,3,332,152
0000109.jpg,265,410,-1,304,1,305,145
0000109.jpg,491,637,2,258,2,256,146
0000108.jpg,4,162,10,360,3,350,158
0000108.jpg,273,445,2,324,1,322,172
0000108.jpg,508,639,4,274,2,270,131
0000107.jpg,70,187,178,447,3,269,117
0000107.jpg,267,420,26,433,1,407,153
0000107.jpg,463,608,135,402,2,267,145
0000106.jpg,61,174,186,453,3,267,113
0000106.jpg,260,397,37,436,1,399,137
0000106.jpg,446,583,142,402,2,260,137
0000105.jpg,192,271,154,345,3,191,79
0000105.jpg,343,428,46,347,1,301,85
0000105.jpg,505,601,131,344,2,213,96
0000104.jpg,408,536,186,459,3,273,128
0000103.jpg,229,272,107,209,3,102,43
0000103.jpg,303,351,49,211,1,162,48
0000103.jpg,385,434,97,208,2,111,49
0000102.jpg,439,485,143,242,3,99,46
0000102.jpg,514,569,85,257,1,172,55
0000102.jpg,605,638,138,256,2,118,33
0000101.jpg,353,399,111,219,3,108,46
0000101.jpg,430,481,48,215,1,167,51
0000101.jpg,514,565,89,204,2,115,51
0000100.jpg,384,428,93,202,3,109,44
0000100.jpg,461,512,30,199,1,169,51
0000100.jpg,544,597,69,189,2,120,53
0000099.jpg,498,545,306,407,3,101,47
0000099.jpg,576,628,244,407,1,163,52
0000098.jpg,218,265,184,293,3,109,47
0000098.jpg,295,348,124,291,1,167,53
0000098.jpg,374,424,163,277,2,114,50
0000097.jpg,204,248,210,319,3,109,44
0000097.jpg,282,338,141,313,1,172,56
0000097.jpg,368,415,180,299,2,119,47
0000096.jpg,163,224,196,341,3,145,61
0000096.jpg,262,324,110,324,1,214,62
0000096.jpg,362,419,153,302,2,149,57
0000095.jpg,158,215,211,350,3,139,57
0000095.jpg,255,318,127,340,1,213,63
0000095.jpg,350,409,171,314,2,143,59
0000094.jpg,253,328,194,384,3,190,75
0000094.jpg,374,468,83,369,1,286,94
0000094.jpg,492,579,147,337,2,190,87
0000093.jpg,244,326,217,423,3,206,82
0000093.jpg,373,467,91,393,1,302,94
0000093.jpg,491,579,153,347,2,194,88
0000092.jpg,192,291,249,477,3,228,99
0000092.jpg,311,424,104,428,1,324,113
0000092.jpg,414,502,166,369,2,203,88
0000090.jpg,163,315,318,479,3,161,152
0000090.jpg,399,578,87,477,1,390,179
0000090.jpg,590,638,187,479,2,292,48
0000089.jpg,99,196,163,385,3,222,97
0000089.jpg,223,335,42,431,1,389,112
0000089.jpg,419,548,167,465,2,298,129
0000088.jpg,137,234,139,357,3,218,97
0000088.jpg,258,371,20,404,1,384,113
0000088.jpg,458,584,148,450,2,302,126
0000087.jpg,119,214,131,344,3,213,95
0000087.jpg,242,350,21,394,1,373,108
0000087.jpg,432,557,142,431,2,289,125
0000086.jpg,166,243,170,361,3,191,77
0000086.jpg,272,373,77,407,1,330,101
0000086.jpg,434,549,194,446,2,252,115
0000085.jpg,148,224,151,340,3,189,76
0000085.jpg,253,354,55,381,1,326,101
0000085.jpg,416,525,175,421,2,246,109
0000084.jpg,222,286,171,331,3,160,64
0000084.jpg,321,399,92,357,1,265,78
0000084.jpg,460,542,180,372,2,192,82
0000083.jpg,334,385,222,347,3,125,51
0000083.jpg,414,478,162,366,1,204,64
0000083.jpg,523,592,226,377,2,151,69
0000082.jpg,289,342,233,357,3,124,53
0000082.jpg,364,432,172,379,1,207,68
0000082.jpg,473,544,241,394,2,153,71
0000081.jpg,401,444,295,393,3,98,43
0000081.jpg,473,521,241,396,1,155,48
